,speech,date,president,charindex,target,wordcount,context
2505,174,1965-01-04 00:00:00,Lyndon B. Johnson,15170,unemployment,4637,"... the laboring-man is an indispensable force in the American system; --the extension of the minimum wage to more than 2 million unprotected workers; --the improvement and the modernization of the unemployment compensation system. And as pledged in our 1960 and 1964 Democratic platforms, I will propose to Congress changes in the Taft-Hartley Act including section 14(b). I will do so hoping ..."
2506,174,1965-01-04 00:00:00,Lyndon B. Johnson,10158,unequal,4637,... of American life. We are in the midst of the greatest upward surge of economic well-being in the history of any nation. Our flourishing progress has been marked by price stability that is unequalled in the world. Our balance of payments deficit has declined and the soundness of our dollar is unquestioned. I pledge to keep it that way and I urge business and labor to cooperate to that ...
2507,174,1965-01-04 00:00:00,Lyndon B. Johnson,14915,worker,4637,"... We can help insure continued prosperity through: --a regional recovery program to assist the development of stricken areas left behind by our national progress; --further efforts to provide our workers with the skills demanded by modern technology, for the laboring-man is an indispensable force in the American system; --the extension of the minimum wage to more than 2 million unprotected ..."
2508,174,1965-01-04 00:00:00,Lyndon B. Johnson,15113,worker,4637,"... workers with the skills demanded by modern technology, for the laboring-man is an indispensable force in the American system; --the extension of the minimum wage to more than 2 million unprotected workers; --the improvement and the modernization of the unemployment compensation system. And as pledged in our 1960 and 1964 Democratic platforms, I will propose to Congress changes in the ..."
2509,175,1966-01-12 00:00:00,Lyndon B. Johnson,9353,employment,5672,"... improved education through the use of Teacher Corps teams, better health measures, physical examinations, and adequate and available medical resources. For those who labor, I propose to improve unemployment insurance, to expand minimum wage benefits, and by the repeal of section 14(b) of the Taft-Hartley Act to make the labor laws in all our States equal to the laws of the 31 States which do ..."
2510,175,1966-01-12 00:00:00,Lyndon B. Johnson,2202,equal,5672,"... menace of crime in the streets by building up law enforcement and by revitalizing the entire Federal system from prevention to probation. I recommend that you take additional steps to insure equal justice to all of our people by effectively enforcing nondiscrimination in Federal and State jury selection, by making it a serious Federal crime to obstruct public and private efforts to ..."
2511,175,1966-01-12 00:00:00,Lyndon B. Johnson,8493,equal,5672,"... authority of Federal courts to try those who murder, attack, or intimidate either civil rights workers or others exercising their constitutional rights--and to increase penalties to a level equal to the nature of the crime. Legislation, resting on the fullest constitutional authority of the Federal Government, to prohibit racial discrimination in the sale or rental of housing. For ..."
2512,175,1966-01-12 00:00:00,Lyndon B. Johnson,9508,equal,5672,"... those who labor, I propose to improve unemployment insurance, to expand minimum wage benefits, and by the repeal of section 14(b) of the Taft-Hartley Act to make the labor laws in all our States equal to the laws of the 31 States which do not have tonight right-to-work measures. And I also intend to ask the Congress to consider measures which, without improperly invading State and local ..."
2513,175,1966-01-12 00:00:00,Lyndon B. Johnson,10056,individual,5672,"... of victory, has come the knowledge that shared prosperity is not enough. In the midst of abundance modern man walks oppressed by forces which menace and confine the quality of his life, and which individual abundance alone will not overcome. We can subdue and we can master these forces--bring increased meaning to our lives--if all of us, Government and citizens, are bold enough to change ..."
2514,175,1966-01-12 00:00:00,Lyndon B. Johnson,2208,justice,5672,"... menace of crime in the streets by building up law enforcement and by revitalizing the entire Federal system from prevention to probation. I recommend that you take additional steps to insure equal justice to all of our people by effectively enforcing nondiscrimination in Federal and State jury selection, by making it a serious Federal crime to obstruct public and private efforts to secure ..."
2515,175,1966-01-12 00:00:00,Lyndon B. Johnson,5373,justice,5672,"... hopes of the unfortunate here in a land of plenty. I believe that we can continue the Great Society while we fight in Vietnam. But if there are some who do not believe this, then, in the name of justice, let them call for the contribution of those who live in the fullness of our blessing, rather than try to strip it from the hands of those that are most in need. And let no one think that ..."
2516,175,1966-01-12 00:00:00,Lyndon B. Johnson,5823,justice,5672,... and alone in their hope tonight. Hundreds of their servants and their protectors sit before me tonight here in this great Chamber. III. The Great Society leads us along three roads--growth and justice and liberation. I can report to you tonight what you have seen for yourselves already--in every city and countryside. This Nation is flourishing. Workers are making more money than ...
2517,175,1966-01-12 00:00:00,Lyndon B. Johnson,16344,justice,5672,... the helping hand of the Peace Corps and carried forward the largest program of economic assistance in the world. And in this pursuit we work to build a hemisphere of democracy and of social justice. In this pursuit we have defended against Communist aggression--in Korea under President Truman--in the Formosa Straits under President Eisenhower--in Cuba under President Kennedy--and ...
2518,175,1966-01-12 00:00:00,Lyndon B. Johnson,7277,labor,5672,"... must increase our vigilance against the inflation which raises the cost of living and which lowers the savings of every family in this land. It is essential, to prevent inflation, that we ask both labor and business to exercise price and wage restraint, and I do so again tonight. I believe it desirable, because of increased military expenditures, that you temporarily restore the automobile ..."
2519,175,1966-01-12 00:00:00,Lyndon B. Johnson,9323,labor,5672,"... Development Districts, improved education through the use of Teacher Corps teams, better health measures, physical examinations, and adequate and available medical resources. For those who labor, I propose to improve unemployment insurance, to expand minimum wage benefits, and by the repeal of section 14(b) of the Taft-Hartley Act to make the labor laws in all our States equal to the ..."
2520,175,1966-01-12 00:00:00,Lyndon B. Johnson,9479,labor,5672,"... medical resources. For those who labor, I propose to improve unemployment insurance, to expand minimum wage benefits, and by the repeal of section 14(b) of the Taft-Hartley Act to make the labor laws in all our States equal to the laws of the 31 States which do not have tonight right-to-work measures. And I also intend to ask the Congress to consider measures which, without ..."
2521,175,1966-01-12 00:00:00,Lyndon B. Johnson,20918,labor,5672,"... young Americans struggle and young Americans die in a distant land. Tonight, as so many nights before, the American Nation is asked to sacrifice the blood of its children and the fruits of its labor for the love of its freedom. How many times--in my lifetime and in yours--have the American people gathered, as they do now, to hear their President tell them of conflict and tell them of ..."
2522,175,1966-01-12 00:00:00,Lyndon B. Johnson,24244,labor,5672,"... firm has been matched by our desire for peace. In 1965 alone we had 300 private talks for peace in Vietnam, with friends and adversaries throughout the world. Since Christmas your Government has labored again, with imagination and endurance, to remove any barrier to peaceful settlement. For 20 days now we and our Vietnamese allies have dropped no bombs in North Vietnam. Able and ..."
2523,175,1966-01-12 00:00:00,Lyndon B. Johnson,5043,poor,5672,"... the sick who need medical care, or the families who dwell in squalor now brightened by the hope of home? Will they sacrifice opportunity for the distressed, the beauty of our land, the hope of our poor? Time may require further sacrifices. And if it does, then we will make them. But we will not heed those who wring it from the hopes of the unfortunate here in a land of plenty. I believe ..."
2524,175,1966-01-12 00:00:00,Lyndon B. Johnson,8728,poor,5672,"... resting on the fullest constitutional authority of the Federal Government, to prohibit racial discrimination in the sale or rental of housing. For that other nation within a Nation--the poor--whose distress has now captured the conscience of America, I will ask the Congress not only to continue, but to speed up the war on poverty. And in so doing, we will provide the added energy ..."
2525,175,1966-01-12 00:00:00,Lyndon B. Johnson,29771,poor,5672,"... I must be the one to order our guns to fire, against all the most inward pulls of my desire. For we have children to teach, and we have sick to be cured, and we have men to be freed. There are poor to be lifted up, and there are cities to be built, and there is a world to be helped. Yet we do what we must. I am hopeful, and I will try as best I can, with everything I have got, to end ..."
2526,175,1966-01-12 00:00:00,Lyndon B. Johnson,1237,poverty,5672,"... the resources to carry forward, with full vigor, the great health and education programs that you enacted into law last year. I recommend that we prosecute with vigor and determination our war on poverty. I recommend that you give a new and daring direction to our foreign aid program, designed to make a maximum attack on hunger and disease and ignorance in those countries that are ..."
2527,175,1966-01-12 00:00:00,Lyndon B. Johnson,8866,poverty,5672,"... of housing. For that other nation within a Nation--the poor--whose distress has now captured the conscience of America, I will ask the Congress not only to continue, but to speed up the war on poverty. And in so doing, we will provide the added energy of achievement with the increased efficiency of experience. To improve the life of our rural Americans and our farm population, we will ..."
2528,175,1966-01-12 00:00:00,Lyndon B. Johnson,1237,poverty,5672,"... the resources to carry forward, with full vigor, the great health and education programs that you enacted into law last year. I recommend that we prosecute with vigor and determination our war on poverty. I recommend that you give a new and daring direction to our foreign aid program, designed to make a maximum attack on hunger and disease and ignorance in those countries that are ..."
2529,175,1966-01-12 00:00:00,Lyndon B. Johnson,8866,poverty,5672,"... of housing. For that other nation within a Nation--the poor--whose distress has now captured the conscience of America, I will ask the Congress not only to continue, but to speed up the war on poverty. And in so doing, we will provide the added energy of achievement with the increased efficiency of experience. To improve the life of our rural Americans and our farm population, we will ..."
2530,175,1966-01-12 00:00:00,Lyndon B. Johnson,9351,unemployment,5672,"... improved education through the use of Teacher Corps teams, better health measures, physical examinations, and adequate and available medical resources. For those who labor, I propose to improve unemployment insurance, to expand minimum wage benefits, and by the repeal of section 14(b) of the Taft-Hartley Act to make the labor laws in all our States equal to the laws of the 31 States which ..."
2531,175,1966-01-12 00:00:00,Lyndon B. Johnson,5979,worker,5672,"... leads us along three roads--growth and justice and liberation. I can report to you tonight what you have seen for yourselves already--in every city and countryside. This Nation is flourishing. Workers are making more money than ever--with after-tax income in the past 5 years up 33 percent; in the last year alone, up 8 percent. More people are working than ever before in our history--an ..."
2532,175,1966-01-12 00:00:00,Lyndon B. Johnson,8398,worker,5672,"... General the power necessary to enforce those requirements. I propose legislation to strengthen authority of Federal courts to try those who murder, attack, or intimidate either civil rights workers or others exercising their constitutional rights--and to increase penalties to a level equal to the nature of the crime. Legislation, resting on the fullest constitutional authority of the ..."
2533,176,1967-01-10 00:00:00,Lyndon B. Johnson,10792,employment,7718,... for those with a total of 25 years of coverage. We must raise the limits that retired workers can earn without losing social security income. We must eliminate by law unjust discrimination in employment because of age. We should embark upon a major effort to provide self-help assistance to the forgotten in our midst--the American Indians and the migratory farm workers. And we should ...
2534,176,1967-01-10 00:00:00,Lyndon B. Johnson,17324,employment,7718,"... economy moving ahead, moving ahead steadily and safely. We have now enjoyed 6 years of unprecedented and rewarding prosperity. Last year, in 1966: --Wages were the highest in history--and the unemployment rate, announced yesterday, reached the lowest point in 13 years; --Total after-tax income of American families rose nearly 5 percent; --Corporate profits after taxes rose a little more ..."
2535,176,1967-01-10 00:00:00,Lyndon B. Johnson,1446,equal,7718,"... Lincoln said, ""We must ask where we are, and whither we are tending."" I. The last 3 years bear witness to our determination to make this a better country. We have struck down legal barriers to equality. We have improved the education of 7 million deprived children and this year alone we have enabled almost 1 million students to go to college. We have brought medical care to older people ..."
2536,176,1967-01-10 00:00:00,Lyndon B. Johnson,12151,equal,7718,"... our countryside, by creating more parks, and more seashores, and more open spaces for our children to play in, and for the generations that come after us to enjoy. We should continue to seek equality and justice for each citizen--before a jury, in seeking a job, in exercising his civil rights. We should find a solution to fair housing, so that every American, regardless of color, has a ..."
2537,176,1967-01-10 00:00:00,Lyndon B. Johnson,1446,equality,7718,"... Lincoln said, ""We must ask where we are, and whither we are tending."" I. The last 3 years bear witness to our determination to make this a better country. We have struck down legal barriers to equality. We have improved the education of 7 million deprived children and this year alone we have enabled almost 1 million students to go to college. We have brought medical care to older people ..."
2538,176,1967-01-10 00:00:00,Lyndon B. Johnson,12151,equality,7718,"... our countryside, by creating more parks, and more seashores, and more open spaces for our children to play in, and for the generations that come after us to enjoy. We should continue to seek equality and justice for each citizen--before a jury, in seeking a job, in exercising his civil rights. We should find a solution to fair housing, so that every American, regardless of color, has a ..."
2539,176,1967-01-10 00:00:00,Lyndon B. Johnson,20378,individual,7718,"... improvement in our export surplus, and will press forward toward easier credit and toward lower interest rates. I recommend to the Congress a surcharge of 6 percent on both corporate and individual income taxes--to last for 2 years or for so long as the unusual expenditures associated with our efforts in Vietnam continue. I will promptly recommend an earlier termination date if a ..."
2540,176,1967-01-10 00:00:00,Lyndon B. Johnson,24853,individual,7718,"... of President Eisenhower. The Alliance for Progress moved dramatically forward under President Kennedy. There is new confidence that the voice of the people is being heard; that the dignity of the individual is stronger than ever in this hemisphere, and we are facing up to and meeting many of the hemispheric problems together. In this hemisphere that reform under democracy can be made to ..."
2541,176,1967-01-10 00:00:00,Lyndon B. Johnson,11200,justice,7718,"... hand of understanding to help those who live in rural poverty. And I will propose these measures to the 90th Congress. So let us keep on improving the quality of life and enlarging the meaning of justice for all of our fellow Americans. We should transform our decaying slums into places of decency through the landmark Model Cities program. I intend to seek for this effort, this year, the ..."
2542,176,1967-01-10 00:00:00,Lyndon B. Johnson,12164,justice,7718,"... by creating more parks, and more seashores, and more open spaces for our children to play in, and for the generations that come after us to enjoy. We should continue to seek equality and justice for each citizen--before a jury, in seeking a job, in exercising his civil rights. We should find a solution to fair housing, so that every American, regardless of color, has a decent home ..."
2543,176,1967-01-10 00:00:00,Lyndon B. Johnson,12715,justice,7718,"... new recommendations to meet our military manpower needs. But let us resolve that this is to be the Congress that made our draft laws as fair and as effective as possible. We should protect what Justice Brandeis called the ""right most valued by civilized men""--the right to privacy. We should outlaw all wiretapping--public and private--wherever and whenever it occurs, except when the ..."
2544,176,1967-01-10 00:00:00,Lyndon B. Johnson,6601,labor,7718,"... consolidating many bureaus of this Government, and creating two entirely new Cabinet departments. I have come tonight to propose that we establish a new department--a Department of Business and Labor. By combining the Department of Commerce with the Department of Labor and other related agencies, I think we can create a more economical, efficient, and streamlined instrument that will ..."
2545,176,1967-01-10 00:00:00,Lyndon B. Johnson,6672,labor,7718,"... new Cabinet departments. I have come tonight to propose that we establish a new department--a Department of Business and Labor. By combining the Department of Commerce with the Department of Labor and other related agencies, I think we can create a more economical, efficient, and streamlined instrument that will better serve a growing nation. This is our goal throughout the entire ..."
2546,176,1967-01-10 00:00:00,Lyndon B. Johnson,15877,labor,7718,"... communications and special alarm systems, and introducing the latest equipment and techniques so that they can become weapons in the war on crime; --50 percent of the cost of building crime laboratories and police academy-type centers so that our citizens can be protected by the best trained and served by the best equipped police to be found anywhere. We will also recommend new methods ..."
2547,176,1967-01-10 00:00:00,Lyndon B. Johnson,18255,labor,7718,"... the first 18 months after Korea, after the conflict broke out there, prices rose not 4.5 percent, but 11 percent. During those two periods we had OPA price control that the Congress gave us and War Labor Board wage controls. Since Vietnam we have not asked for those controls and we have tried to avoid imposing them. We believe that we have done better, but we make no pretense of having been ..."
2548,176,1967-01-10 00:00:00,Lyndon B. Johnson,34690,labor,7718,"... is costing him more than he can ever gain. I know of no strategy more likely to attain that end than the strategy of ""accumulating slowly, but inexorably, every kind of material resource""--of ""laboriously teaching troops the very elements of their trade."" That, and patience--and I mean a great deal of patience. Our South Vietnamese allies are also being tested tonight. Because they must ..."
2549,176,1967-01-10 00:00:00,Lyndon B. Johnson,2162,poor,7718,... We have launched new training programs to provide job skills for almost 1 million Americans. We have helped more than a thousand local communities to attack poverty in the neighborhoods of the poor. We have set out to rebuild our cities on a scale that has never been attempted before. We have begun to rescue our waters from the menace of pollution and to restore the beauty of our land and ...
2550,176,1967-01-10 00:00:00,Lyndon B. Johnson,4795,poor,7718,"... struggle--no single weapon... will suffice--but we shall not rest until that war is won."" And I have come here to renew that pledge tonight. I recommend that we intensify our efforts to give the poor a chance to enjoy and to join in this Nation's progress. I shall propose certain administrative changes suggested by the Congress--as well as some that we have learned from our own trial and ..."
2551,176,1967-01-10 00:00:00,Lyndon B. Johnson,23062,poor,7718,"... a responsible session and a responsive government. Let us be remembered as a President and a Congress who tried to improve the quality of life for every American--not just the rich, not just the poor, but every man, woman, and child in this great Nation of ours. We all go to school--to good schools or bad schools. We all take air into our lungs--clean air or polluted air. We all drink ..."
2552,176,1967-01-10 00:00:00,Lyndon B. Johnson,2126,poverty,7718,... workers under a higher minimum wage. We have launched new training programs to provide job skills for almost 1 million Americans. We have helped more than a thousand local communities to attack poverty in the neighborhoods of the poor. We have set out to rebuild our cities on a scale that has never been attempted before. We have begun to rescue our waters from the menace of pollution and ...
2553,176,1967-01-10 00:00:00,Lyndon B. Johnson,4070,poverty,7718,"... better for the less fortunate among us. On a similar occasion, at this rostrum in 1949, I heard a great American President, Harry S. Truman, declare this: ""The American people have decided that poverty is just as wasteful and just as unnecessary as preventable disease."" Many listened to President Truman that day here in this Chamber, but few understood what was required and did anything ..."
2554,176,1967-01-10 00:00:00,Lyndon B. Johnson,4542,poverty,7718,"... taking any action on that challenge, as it did on many other challenges that great President presented. And when, 3 years ago, you here in the Congress joined with me in a declaration of war on poverty, then I warned, ""It will not be a short or easy struggle--no single weapon... will suffice--but we shall not rest until that war is won."" And I have come here to renew that pledge tonight. ..."
2555,176,1967-01-10 00:00:00,Lyndon B. Johnson,11056,poverty,7718,... provide self-help assistance to the forgotten in our midst--the American Indians and the migratory farm workers. And we should reach with the hand of understanding to help those who live in rural poverty. And I will propose these measures to the 90th Congress. So let us keep on improving the quality of life and enlarging the meaning of justice for all of our fellow Americans. We should ...
2556,176,1967-01-10 00:00:00,Lyndon B. Johnson,26721,poverty,7718,"... We are not prepared to see our assistance wasted, however, in conflict. It must strengthen their capacity to help themselves. It must help these two nations--both our friends--to overcome poverty, to emerge as self-reliant leaders, and find terms for reconciliation and cooperation. In Western Europe we shall maintain in NATO an integrated common defense. But we also look forward to ..."
2557,176,1967-01-10 00:00:00,Lyndon B. Johnson,2126,poverty,7718,... workers under a higher minimum wage. We have launched new training programs to provide job skills for almost 1 million Americans. We have helped more than a thousand local communities to attack poverty in the neighborhoods of the poor. We have set out to rebuild our cities on a scale that has never been attempted before. We have begun to rescue our waters from the menace of pollution and ...
2558,176,1967-01-10 00:00:00,Lyndon B. Johnson,4070,poverty,7718,"... better for the less fortunate among us. On a similar occasion, at this rostrum in 1949, I heard a great American President, Harry S. Truman, declare this: ""The American people have decided that poverty is just as wasteful and just as unnecessary as preventable disease."" Many listened to President Truman that day here in this Chamber, but few understood what was required and did anything ..."
2559,176,1967-01-10 00:00:00,Lyndon B. Johnson,4542,poverty,7718,"... taking any action on that challenge, as it did on many other challenges that great President presented. And when, 3 years ago, you here in the Congress joined with me in a declaration of war on poverty, then I warned, ""It will not be a short or easy struggle--no single weapon... will suffice--but we shall not rest until that war is won."" And I have come here to renew that pledge tonight. ..."
2560,176,1967-01-10 00:00:00,Lyndon B. Johnson,11056,poverty,7718,... provide self-help assistance to the forgotten in our midst--the American Indians and the migratory farm workers. And we should reach with the hand of understanding to help those who live in rural poverty. And I will propose these measures to the 90th Congress. So let us keep on improving the quality of life and enlarging the meaning of justice for all of our fellow Americans. We should ...
2561,176,1967-01-10 00:00:00,Lyndon B. Johnson,26721,poverty,7718,"... We are not prepared to see our assistance wasted, however, in conflict. It must strengthen their capacity to help themselves. It must help these two nations--both our friends--to overcome poverty, to emerge as self-reliant leaders, and find terms for reconciliation and cooperation. In Western Europe we shall maintain in NATO an integrated common defense. But we also look forward to ..."
2562,176,1967-01-10 00:00:00,Lyndon B. Johnson,17322,unemployment,7718,"... our economy moving ahead, moving ahead steadily and safely. We have now enjoyed 6 years of unprecedented and rewarding prosperity. Last year, in 1966: --Wages were the highest in history--and the unemployment rate, announced yesterday, reached the lowest point in 13 years; --Total after-tax income of American families rose nearly 5 percent; --Corporate profits after taxes rose a little ..."
2563,176,1967-01-10 00:00:00,Lyndon B. Johnson,1930,worker,7718,... treatment under Medicare since July. We have built a strong economy that has put almost 3 million more Americans on the payrolls in the last year alone. We have included more than 9 million new workers under a higher minimum wage. We have launched new training programs to provide job skills for almost 1 million Americans. We have helped more than a thousand local communities to attack ...
2564,176,1967-01-10 00:00:00,Lyndon B. Johnson,10685,worker,7718,"... the minimum payments by 59 percent--from $44 to $70 a month, and to guarantee a minimum benefit of $100 a month for those with a total of 25 years of coverage. We must raise the limits that retired workers can earn without losing social security income. We must eliminate by law unjust discrimination in employment because of age. We should embark upon a major effort to provide self-help ..."
2565,176,1967-01-10 00:00:00,Lyndon B. Johnson,10964,worker,7718,... unjust discrimination in employment because of age. We should embark upon a major effort to provide self-help assistance to the forgotten in our midst--the American Indians and the migratory farm workers. And we should reach with the hand of understanding to help those who live in rural poverty. And I will propose these measures to the 90th Congress. So let us keep on improving the quality ...
2566,177,1968-01-17 00:00:00,Lyndon B. Johnson,11791,employment,5348,"... being given tonight to more than a million Americans in this country. This year, the time has come when we must get to those who are last in line--the hard-core unemployed--the hardest to reach. Employment officials estimate that 500,000 of these persons are now unemployed in the major cities of America. Our objective is to place these 500,000 in private industry jobs within the next 3 ..."
2567,177,1968-01-17 00:00:00,Lyndon B. Johnson,21151,employment,5348,"... from college. I shall also urge the Congress to act on several other vital pending bills--especially the civil rights measures--fair jury trials, protection of Federal rights, enforcement of equal employment opportunity, and fair housing. The unfinished work of the first session must be completed--the Higher Education Act, the Juvenile Delinquency Act, conservation measures to save the ..."
2568,177,1968-01-17 00:00:00,Lyndon B. Johnson,21145,equal,5348,"... from college. I shall also urge the Congress to act on several other vital pending bills--especially the civil rights measures--fair jury trials, protection of Federal rights, enforcement of equal employment opportunity, and fair housing. The unfinished work of the first session must be completed--the Higher Education Act, the Juvenile Delinquency Act, conservation measures to save the ..."
2569,177,1968-01-17 00:00:00,Lyndon B. Johnson,28815,equal,5348,"... the pride and the excitement and the hope of being an American--it is this time. So this, my friends, is the State of our Union: seeking, building, tested many times in this past year--and always equal to the test. Thank you and good ..."
2570,177,1968-01-17 00:00:00,Lyndon B. Johnson,7264,individual,5348,... bravest sons who wear our Nation's uniform--must continue to stand guard for all of us--as they gallantly do tonight in Vietnam and other places in the world. Yet neither great weapons nor individual courage can provide the conditions of peace. For two decades America has committed itself against the tyranny of want and ignorance in the world that threatens the peace. We shall ...
2571,177,1968-01-17 00:00:00,Lyndon B. Johnson,19229,individual,5348,"... to hire 100 more. These young men will give special attention to this drug abuse, too. Finally, I ask you to add 100 FBI agents to strengthen law enforcement in the Nation and to protect the individual rights of every citizen. A moment ago I spoke of despair and frustrated hopes in the cities where the fires of disorder burned last summer. We can--and in time we will--change that ..."
2572,177,1968-01-17 00:00:00,Lyndon B. Johnson,25185,individual,5348,"... So I ask the Congress tonight: --to hold its appropriations to the budget requests, and --to act responsibly early this year by enacting the tax surcharge which for the average American individual amounts to about a penny out of each dollar's income. This tax increase would yield about half of the $23 billion per year that we returned to the people in the tax reduction bills of ..."
2573,177,1968-01-17 00:00:00,Lyndon B. Johnson,16229,justice,5348,"... insurance. --Protection against hazardous radiation from television sets and other electronic equipment. And to give the consumer a stronger voice, I plan to appoint a consumer counsel in the Justice Department--a lawyer for the American consumer--to work directly under the Attorney General, to serve the President's Special Assistant for Consumer Affairs, and to serve the consumers of ..."
2574,177,1968-01-17 00:00:00,Lyndon B. Johnson,19646,justice,5348,... change those frustrations into achievements. But violence will never bring progress. We can make progress only by attacking the causes of violence and only where there is civil order founded on justice. Today we are helping local officials improve their capacity to deal promptly with disorders. Those who preach disorder and those who preach violence must know that local authorities are ...
2575,177,1968-01-17 00:00:00,Lyndon B. Johnson,13070,labor,5348,"... more housing--and more housing now. Surely a nation that can go to the moon can place a decent home within the reach of its families. Therefore we must call together the resources of industry and labor, to start building 300,000 housing units for low- and middle-income families next year--that is three times more than this year. We must make it possible for thousands of families to become ..."
2576,177,1968-01-17 00:00:00,Lyndon B. Johnson,14992,labor,5348,"... little fanfare the Congress and the executive branch moved in that field. We enacted the Wholesome Meat Act, the Flammable Fabrics Act, the Product Safety Commission, and a law to improve clinical laboratories. And now, I think, the time has come to complete our unfinished work. The Senate has already passed the truth-in-lending bill, the fire safety bill, and the pipeline safety laws. ..."
2577,177,1968-01-17 00:00:00,Lyndon B. Johnson,22303,labor,5348,"... would be a tragedy for every American family. And I predict that if this happens, they will all let us know about it. We--those of us in the executive branch, in the Congress, and the leaders of labor and business--must do everything we can to prevent that kind of misfortune. Under the new budget, the expenditures for 1969 will increase by $10.4 billion. Receipts will increase by $22.3 ..."
2578,177,1968-01-17 00:00:00,Lyndon B. Johnson,25624,labor,5348,"... which expires in less than 2 years. Congress can repeal it sooner if the need has passed. But Congress can never repeal inflation. The leaders of American business and the leaders of American labor--those who really have power over wages and prices--must act responsibly, and in their Nation's interest by keeping increases in line with productivity. If our recognized leaders do not do ..."
2579,177,1968-01-17 00:00:00,Lyndon B. Johnson,8117,poor,5348,"... freedom program. Our food programs have already helped millions avoid the horrors of famine. But unless the rapid growth of population in developing countries is slowed, the gap between rich and poor will widen steadily. Governments in the developing countries must take such facts into consideration. We in the United States are prepared to help assist them in those efforts. But we must ..."
2580,177,1968-01-17 00:00:00,Lyndon B. Johnson,20674,poverty,5348,"... and joining our police force, and our law enforcement officials. --I shall recommend programs to strengthen and finance our anti-pollution efforts. --Fully funding all of the $2.18 billion poverty program that you in the Congress had just authorized in order to bring opportunity to those who have been left far behind. --I shall recommend an Educational Opportunity Act to speed up our ..."
2581,177,1968-01-17 00:00:00,Lyndon B. Johnson,20674,poverty,5348,"... and joining our police force, and our law enforcement officials. --I shall recommend programs to strengthen and finance our anti-pollution efforts. --Fully funding all of the $2.18 billion poverty program that you in the Congress had just authorized in order to bring opportunity to those who have been left far behind. --I shall recommend an Educational Opportunity Act to speed up our ..."
2582,177,1968-01-17 00:00:00,Lyndon B. Johnson,10246,worker,5348,"... --In some areas, the jobless rate is still three or four times the national average. --Violence has shown its face in some of our cities. --Crime increases on our streets. --Income for farm workers remains far behind that for urban workers; and parity for our farmers who produce our food is still just a hope--not an achievement. --New housing construction is far less than we need--to ..."
2583,177,1968-01-17 00:00:00,Lyndon B. Johnson,10288,worker,5348,... still three or four times the national average. --Violence has shown its face in some of our cities. --Crime increases on our streets. --Income for farm workers remains far behind that for urban workers; and parity for our farmers who produce our food is still just a hope--not an achievement. --New housing construction is far less than we need--to assure decent shelter for every family. ...
2584,178,1969-01-14 00:00:00,Lyndon B. Johnson,3727,employment,4435,"... this administration ends. Five million Americans have been trained for jobs in new Federal programs. I think it is most important that we all realize tonight that this Nation is close to full employment--with less unemployment than we have had at any time in almost 20 years. That is not in theory; that is in fact. Tonight, the unemployment rate is down to 3.3 percent. The number of jobs ..."
2585,178,1969-01-14 00:00:00,Lyndon B. Johnson,3751,employment,4435,"... ends. Five million Americans have been trained for jobs in new Federal programs. I think it is most important that we all realize tonight that this Nation is close to full employment--with less unemployment than we have had at any time in almost 20 years. That is not in theory; that is in fact. Tonight, the unemployment rate is down to 3.3 percent. The number of jobs has grown more than 8 ..."
2586,178,1969-01-14 00:00:00,Lyndon B. Johnson,3866,employment,4435,"... we all realize tonight that this Nation is close to full employment--with less unemployment than we have had at any time in almost 20 years. That is not in theory; that is in fact. Tonight, the unemployment rate is down to 3.3 percent. The number of jobs has grown more than 8 1/2 million in the last 5 years. That is more than in all the preceding 12 years. These achievements completed the ..."
2587,178,1969-01-14 00:00:00,Lyndon B. Johnson,17870,equal,4435,"... to permit Europe to play the great world role that its resources permit is to go forward to unity. I think America remains ready to work with a united Europe, to work as a partner on the basis of equality. For the future, the quest for peace, I believe, requires: --that we maintain the liberal trade policies that have helped us become the leading nation in world trade, --that we ..."
2588,178,1969-01-14 00:00:00,Lyndon B. Johnson,17870,equality,4435,"... to permit Europe to play the great world role that its resources permit is to go forward to unity. I think America remains ready to work with a united Europe, to work as a partner on the basis of equality. For the future, the quest for peace, I believe, requires: --that we maintain the liberal trade policies that have helped us become the leading nation in world trade, --that we ..."
2589,178,1969-01-14 00:00:00,Lyndon B. Johnson,18733,individual,4435,"... that reduces the danger of world catastrophe. What we do, we do in the interest of peace in the world. We earnestly hope that time will bring a Russia that is less afraid of diversity and individual freedom. The quest for peace tonight continues in Vietnam, and in the Paris talks. I regret more than any of you know that it has not been possible to restore peace to South Vietnam. ..."
2590,178,1969-01-14 00:00:00,Lyndon B. Johnson,1668,justice,4435,"... most recently by the wonderful flight of the Apollo 8, in which all Americans took great pride, --the good commonsense and sound judgment of the American people, and --their essential love of justice. We must not ignore our problems. But .neither should we ignore our strengths. Those strengths are available to sustain a President of either party--to support his progressive efforts both ..."
2591,178,1969-01-14 00:00:00,Lyndon B. Johnson,9856,justice,4435,... the full $300 million that the Congress last year authorized to do just that. I hope the Congress will put the money where the authorization is. I believe this is an essential contribution to justice and to public order in the United States. I hope these grants can be made to the States and they can be used effectively to reduce the crime rate in this country. But all of this is only a ...
